username,timestamp,content,retweets,likes,replies,composite_signal,signal_confidence,trading_signal
user_94,2025-08-30 20:32:11+00:00,This is a sample tweet about Indian stock market #sensex,478,2018,316,-0.43854656958003263,0.7847801185029929,SELL
user_102,2025-08-30 20:31:56+00:00,This is a sample tweet about Indian stock market #intraday,453,1495,118,0.4861695726660361,0.7614087874023601,BUY
user_89,2025-08-30 20:30:33+00:00,This is a sample tweet about Indian stock market #sensex,875,2990,363,0.395077434856712,0.8061129088447101,BUY
user_126,2025-08-30 20:30:30+00:00,This is a sample tweet about Indian stock market #banknifty,528,963,359,-0.027319605643118125,0.9865927071446773,HOLD
user_127,2025-08-30 20:30:21+00:00,This is a sample tweet about Indian stock market #sensex,671,2681,171,-0.19722807291246608,0.9032089054515852,HOLD
user_235,2025-08-30 20:30:08+00:00,This is a sample tweet about Indian stock market #banknifty,529,970,126,-0.3612734881837025,0.8227024386728963,SELL
user_203,2025-08-30 20:29:38+00:00,This is a sample tweet about Indian stock market #nifty50,160,768,256,-0.5919531032240258,0.7094947593600761,STRONG_SELL
user_417,2025-08-30 20:29:28+00:00,This is a sample tweet about Indian stock market #intraday,573,2243,209,1.038780565953542,0.490210970023068,HOLD
user_437,2025-08-30 20:29:05+00:00,This is a sample tweet about Indian stock market #banknifty,137,1954,105,-0.3374158457397277,0.8344107482020469,SELL
user_481,2025-08-30 20:26:59+00:00,This is a sample tweet about Indian stock market #intraday,234,686,37,-0.16723291979581473,0.9179292424626176,HOLD
user_178,2025-08-30 20:26:57+00:00,This is a sample tweet about Indian stock market #sensex,405,2174,289,-0.4789316735613439,0.7649608384173554,SELL
user_338,2025-08-30 20:26:48+00:00,This is a sample tweet about Indian stock market #nifty50,70,2800,221,0.1225404082474408,0.9398624137754283,HOLD
user_11,2025-08-30 20:26:09+00:00,This is a sample tweet about Indian stock market #intraday,572,695,397,0.665217075843312,0.6735399381418347,BUY
user_476,2025-08-30 20:25:47+00:00,This is a sample tweet about Indian stock market #sensex,395,1772,198,-0.7874827554612531,0.6135371769670677,SELL
user_167,2025-08-30 20:25:17+00:00,This is a sample tweet about Indian stock market #banknifty,775,879,223,-0.03528298141204743,0.9826846232416464,HOLD
user_135,2025-08-30 20:24:41+00:00,This is a sample tweet about Indian stock market #nifty50,960,2908,310,1.1044451819623367,0.4579855876891169,HOLD
user_382,2025-08-30 20:24:32+00:00,This is a sample tweet about Indian stock market #nifty50,152,299,351,-0.6569705617174533,0.6775869742288589,SELL
user_439,2025-08-30 20:24:17+00:00,This is a sample tweet about Indian stock market #intraday,750,2012,345,1.3003254589528057,0.3618559336780022,HOLD
user_351,2025-08-30 20:23:43+00:00,This is a sample tweet about Indian stock market #nifty50,1,2770,369,0.2619591037160565,0.8714416867681294,BUY
user_292,2025-08-30 20:22:27+00:00,This is a sample tweet about Indian stock market #banknifty,996,2948,324,1.1740905303481988,0.4238066323257741,HOLD
user_453,2025-08-30 20:22:22+00:00,This is a sample tweet about Indian stock market #sensex,9,2961,72,-0.8249539208807541,0.595147933177377,HOLD
user_146,2025-08-30 20:21:11+00:00,This is a sample tweet about Indian stock market #intraday,62,2992,440,1.2219964754538462,0.4002964453950837,HOLD
user_426,2025-08-30 20:20:27+00:00,This is a sample tweet about Indian stock market #sensex,69,910,433,-1.1019971509336108,0.4591869765140444,HOLD
user_93,2025-08-30 20:20:07+00:00,This is a sample tweet about Indian stock market #intraday,758,994,336,0.8702426471875334,0.5729221651860097,HOLD
user_407,2025-08-30 20:19:05+00:00,This is a sample tweet about Indian stock market #nifty50,855,167,256,-0.21158368874420888,0.8961637837873502,SELL
user_119,2025-08-30 20:18:29+00:00,This is a sample tweet about Indian stock market #intraday,297,1874,57,0.4140995877609031,0.7967776505669439,BUY
user_103,2025-08-30 20:18:27+00:00,This is a sample tweet about Indian stock market #intraday,359,591,228,0.18352809373780218,0.9099322687133383,HOLD
user_443,2025-08-30 20:18:22+00:00,This is a sample tweet about Indian stock market #sensex,256,955,300,-1.106307896724409,0.45707144702957536,HOLD
user_216,2025-08-30 20:18:06+00:00,This is a sample tweet about Indian stock market #sensex,565,260,290,-1.1299928639235959,0.44544787911807393,HOLD
user_267,2025-08-30 20:17:48+00:00,This is a sample tweet about Indian stock market #banknifty,737,286,430,-0.016848571139797458,0.9917314425978216,HOLD
user_59,2025-08-30 20:17:08+00:00,This is a sample tweet about Indian stock market #banknifty,82,346,360,-0.6878741118696998,0.6624208348426299,SELL
user_24,2025-08-30 20:17:06+00:00,This is a sample tweet about Indian stock market #banknifty,155,1277,387,-0.1944328722400127,0.9045806702747871,HOLD
user_388,2025-08-30 20:16:19+00:00,This is a sample tweet about Indian stock market #nifty50,873,324,185,-0.23273638997165544,0.8857829436045794,SELL
user_486,2025-08-30 20:15:54+00:00,This is a sample tweet about Indian stock market #intraday,595,1665,46,0.5815423963819101,0.7146038885798202,STRONG_BUY
user_239,2025-08-30 20:15:03+00:00,This is a sample tweet about Indian stock market #intraday,584,2723,383,1.5010741392100262,0.2633370757673945,HOLD
user_320,2025-08-30 20:14:40+00:00,This is a sample tweet about Indian stock market #banknifty,38,756,171,-0.830920254131307,0.5922199122459049,HOLD
user_497,2025-08-30 20:14:35+00:00,This is a sample tweet about Indian stock market #banknifty,279,2175,254,0.09959633397233691,0.951122383158555,HOLD
user_240,2025-08-30 20:14:16+00:00,This is a sample tweet about Indian stock market #intraday,189,2192,228,0.6965049852871785,0.6581851716702908,BUY
user_442,2025-08-30 20:13:48+00:00,This is a sample tweet about Indian stock market #nifty50,457,790,258,-0.31029232487873315,0.8477218110409948,SELL
user_338,2025-08-30 20:13:45+00:00,This is a sample tweet about Indian stock market #nifty50,507,1906,150,0.043669539999995316,0.9785688593281475,HOLD
user_246,2025-08-30 20:13:43+00:00,This is a sample tweet about Indian stock market #banknifty,337,721,409,-0.22907310347007404,0.8875807277886284,SELL
user_362,2025-08-30 20:13:26+00:00,This is a sample tweet about Indian stock market #banknifty,214,551,185,-0.7363093186568658,0.6386509089371566,SELL
user_61,2025-08-30 20:11:34+00:00,This is a sample tweet about Indian stock market #sensex,523,2828,240,-0.17027227908780707,0.9164376550417519,HOLD
user_29,2025-08-30 20:11:03+00:00,This is a sample tweet about Indian stock market #nifty50,729,1601,366,0.43119454080160524,0.7883881794757891,BUY
user_112,2025-08-30 20:10:16+00:00,This is a sample tweet about Indian stock market #nifty50,514,1417,348,0.13325062072868224,0.9346063000102974,HOLD
user_22,2025-08-30 20:09:41+00:00,This is a sample tweet about Indian stock market #sensex,572,2928,295,-0.004381378274333991,0.9978498071164972,HOLD
user_383,2025-08-30 20:09:25+00:00,This is a sample tweet about Indian stock market #intraday,976,1084,300,1.0534474071593085,0.483013112269299,HOLD
user_62,2025-08-30 20:08:42+00:00,This is a sample tweet about Indian stock market #nifty50,475,1391,171,-0.1695831938326862,0.9167758285841661,HOLD
user_13,2025-08-30 20:06:34+00:00,This is a sample tweet about Indian stock market #intraday,423,1020,36,0.1420853850931679,0.930270575890053,HOLD
user_311,2025-08-30 20:05:41+00:00,This is a sample tweet about Indian stock market #nifty50,343,1321,417,0.03804774914401951,0.9813277936027509,HOLD
user_87,2025-08-30 20:05:19+00:00,This is a sample tweet about Indian stock market #sensex,811,1270,428,-0.28567355655442317,0.8598036485672449,SELL
user_129,2025-08-30 20:05:13+00:00,This is a sample tweet about Indian stock market #nifty50,505,906,318,-0.13139194140417265,0.9355184602498482,HOLD
user_57,2025-08-30 20:04:49+00:00,This is a sample tweet about Indian stock market #intraday,586,1355,345,0.8776256024225662,0.56929892683232,HOLD
user_475,2025-08-30 20:02:08+00:00,This is a sample tweet about Indian stock market #intraday,942,923,175,0.7742690465140387,0.6200218996191647,BUY
user_348,2025-08-30 20:02:05+00:00,This is a sample tweet about Indian stock market #intraday,886,108,264,0.5127719438704473,0.7483534825036452,STRONG_BUY
user_27,2025-08-30 20:01:39+00:00,This is a sample tweet about Indian stock market #banknifty,922,863,262,0.14802081562883782,0.9273577206880527,HOLD
user_477,2025-08-30 20:01:32+00:00,This is a sample tweet about Indian stock market #intraday,874,163,364,0.6697726638464148,0.671304250581638,BUY
user_399,2025-08-30 20:01:31+00:00,This is a sample tweet about Indian stock market #nifty50,598,566,437,-0.01617074546772687,0.9920640904189147,HOLD
user_13,2025-08-30 19:58:37+00:00,This is a sample tweet about Indian stock market #intraday,516,1305,446,0.9396649703776943,0.5388526610406656,HOLD
user_208,2025-08-30 19:56:51+00:00,This is a sample tweet about Indian stock market #banknifty,219,2855,429,0.5822507032495581,0.7142562818928845,STRONG_BUY
user_5,2025-08-30 19:56:27+00:00,This is a sample tweet about Indian stock market #banknifty,76,1930,295,-0.12734741452378395,0.937503340890329,HOLD
user_226,2025-08-30 19:55:59+00:00,This is a sample tweet about Indian stock market #banknifty,742,1177,361,0.2590253110574758,0.8728814666047866,BUY
user_417,2025-08-30 19:55:44+00:00,This is a sample tweet about Indian stock market #banknifty,848,2883,220,0.8618883847363595,0.5770220795382264,HOLD
user_287,2025-08-30 19:55:40+00:00,This is a sample tweet about Indian stock market #sensex,152,2006,431,-0.572748756035201,0.7189194307927231,STRONG_SELL
user_458,2025-08-30 19:55:21+00:00,This is a sample tweet about Indian stock market #banknifty,836,800,195,-0.05343054550521829,0.9737785757098374,HOLD
user_12,2025-08-30 19:55:03+00:00,This is a sample tweet about Indian stock market #sensex,638,1933,286,-0.3722303298209796,0.8173252898765564,SELL
user_463,2025-08-30 19:54:36+00:00,This is a sample tweet about Indian stock market #nifty50,848,70,382,-0.07570512496643307,0.9628471657192652,HOLD
user_333,2025-08-30 19:54:29+00:00,This is a sample tweet about Indian stock market #intraday,806,2655,183,1.384306019438768,0.3206418699283995,HOLD
user_63,2025-08-30 19:53:15+00:00,This is a sample tweet about Indian stock market #banknifty,620,1825,343,0.3922724732270003,0.8074894639278529,BUY
user_479,2025-08-30 19:51:57+00:00,This is a sample tweet about Indian stock market #sensex,375,1582,331,-0.6920185710098126,0.6603869117273302,SELL
user_452,2025-08-30 19:50:03+00:00,This is a sample tweet about Indian stock market #sensex,833,816,349,-0.5694546868528234,0.7205360189232679,STRONG_SELL
user_264,2025-08-30 19:49:51+00:00,This is a sample tweet about Indian stock market #banknifty,477,1796,330,0.23153586527384312,0.8863721097299568,BUY
user_380,2025-08-30 19:47:35+00:00,This is a sample tweet about Indian stock market #sensex,689,755,253,-0.8647612174046667,0.5756122162550054,HOLD
user_142,2025-08-30 19:47:32+00:00,This is a sample tweet about Indian stock market #nifty50,350,2946,488,0.8246220128737167,0.5953108194177381,HOLD
user_437,2025-08-30 19:47:23+00:00,This is a sample tweet about Indian stock market #nifty50,678,2779,150,0.5627511284714684,0.7238258383871956,STRONG_BUY
user_454,2025-08-30 19:46:51+00:00,This is a sample tweet about Indian stock market #sensex,244,1422,399,-0.779037343857026,0.6176818234213675,SELL
user_148,2025-08-30 19:46:49+00:00,This is a sample tweet about Indian stock market #nifty50,12,2805,447,0.3996080995640082,0.8038894525710908,BUY
user_429,2025-08-30 19:44:06+00:00,This is a sample tweet about Indian stock market #sensex,950,500,500,-0.376054936293836,0.8154483367569615,SELL
user_405,2025-08-30 19:44:05+00:00,This is a sample tweet about Indian stock market #banknifty,846,472,145,-0.2535469275796881,0.8755700226776664,SELL
user_445,2025-08-30 19:43:12+00:00,This is a sample tweet about Indian stock market #intraday,7,1075,255,0.10488232988817198,0.9485282426646752,HOLD
user_261,2025-08-30 19:43:11+00:00,This is a sample tweet about Indian stock market #nifty50,49,2653,483,0.4220298415960209,0.7928858214910269,BUY
user_249,2025-08-30 19:43:01+00:00,This is a sample tweet about Indian stock market #nifty50,951,396,455,0.2594926759895019,0.8726521039047596,BUY
user_12,2025-08-30 19:42:26+00:00,This is a sample tweet about Indian stock market #banknifty,450,1884,0,-0.23469420595715224,0.8848221313360098,SELL
user_60,2025-08-30 19:42:25+00:00,This is a sample tweet about Indian stock market #sensex,787,1260,325,-0.4609453963898641,0.7737877332329397,SELL
user_366,2025-08-30 19:41:55+00:00,This is a sample tweet about Indian stock market #sensex,220,2315,114,-0.8417879920889639,0.5868864917208572,HOLD
user_179,2025-08-30 19:40:05+00:00,This is a sample tweet about Indian stock market #sensex,684,1525,464,-0.24248181978321917,0.8810003038698969,SELL
user_237,2025-08-30 19:39:19+00:00,This is a sample tweet about Indian stock market #nifty50,527,2976,451,0.9441529886643403,0.5366501338045425,HOLD
user_190,2025-08-30 19:39:18+00:00,This is a sample tweet about Indian stock market #banknifty,232,2492,163,0.057135315139273904,0.9719604333803259,HOLD
user_348,2025-08-30 19:38:49+00:00,This is a sample tweet about Indian stock market #sensex,608,2912,426,0.21153788170154525,0.8961862639228186,BUY
user_349,2025-08-30 19:38:36+00:00,This is a sample tweet about Indian stock market #nifty50,243,1627,119,-0.3571940747106473,0.8247044401595092,SELL
user_6,2025-08-30 19:35:02+00:00,This is a sample tweet about Indian stock market #sensex,252,654,386,-1.1107201963072604,0.4549060792916406,HOLD
user_447,2025-08-30 19:31:12+00:00,This is a sample tweet about Indian stock market #intraday,18,2910,215,0.8216981510681989,0.5967457256168671,HOLD
user_264,2025-08-30 19:31:08+00:00,This is a sample tweet about Indian stock market #sensex,376,91,417,-1.1878783043356806,0.41704018312852076,HOLD
user_43,2025-08-30 19:29:29+00:00,This is a sample tweet about Indian stock market #sensex,156,2,396,-1.4551143740487125,0.2858921609003624,HOLD
user_302,2025-08-30 19:28:30+00:00,This is a sample tweet about Indian stock market #banknifty,77,1665,454,-0.006388704152567017,0.9968646975121674,HOLD
user_167,2025-08-30 19:28:03+00:00,This is a sample tweet about Indian stock market #nifty50,57,2431,159,-0.13293840649391447,0.9347595213903509,HOLD
user_210,2025-08-30 19:27:32+00:00,This is a sample tweet about Indian stock market #intraday,77,1763,392,0.6537857987998412,0.6791499195242252,BUY
user_453,2025-08-30 19:25:26+00:00,This is a sample tweet about Indian stock market #nifty50,564,432,339,-0.2449538502851412,0.87978713713098,SELL
user_264,2025-08-30 19:25:12+00:00,This is a sample tweet about Indian stock market #nifty50,450,571,75,-0.673218806735866,0.6696130311861715,SELL
user_359,2025-08-30 19:24:43+00:00,This is a sample tweet about Indian stock market #intraday,579,1127,68,0.37467654335102757,0.81612479300217,BUY
user_357,2025-08-30 19:24:25+00:00,This is a sample tweet about Indian stock market #intraday,876,324,285,0.6241661054450877,0.6936859969581279,BUY
user_289,2025-08-30 19:24:15+00:00,This is a sample tweet about Indian stock market #nifty50,385,1603,144,-0.2020589653481084,0.9008381102621041,SELL
user_268,2025-08-30 19:23:58+00:00,This is a sample tweet about Indian stock market #nifty50,462,2592,317,0.5308428636188166,0.7394850487350025,STRONG_BUY
user_13,2025-08-30 19:23:08+00:00,This is a sample tweet about Indian stock market #banknifty,15,1789,367,-0.13710812121213714,0.9327132039185448,HOLD
user_106,2025-08-30 19:22:58+00:00,This is a sample tweet about Indian stock market #intraday,321,222,41,-0.2758556395728124,0.8646218619016992,SELL
user_30,2025-08-30 19:22:55+00:00,This is a sample tweet about Indian stock market #nifty50,676,1355,485,0.4530678077757963,0.7776537164730436,BUY
